Date,Time,Open,High,Low,Close,Vol,OI
2025-05-12,13:54:00,23087,23089,23078,23079,141,0
2025-05-12,13:55:00,23078,23081,23073,23080,141,0
2025-05-12,13:56:00,23082,23085,23072,23072,115,0
2025-05-12,13:57:00,23074,23077,23066,23075,308,0
2025-05-12,13:58:00,23075,23083,23070,23077,80,0
2025-05-12,13:59:00,23079,23087,23079,23085,67,0
2025-05-12,14:00:00,23083,23092,23081,23088,195,0
2025-05-12,14:01:00,23087,23097,23082,23096,128,0
2025-05-12,14:02:00,23095,23100,23092,23099,207,0
2025-05-12,14:03:00,23099,23105,23097,23105,136,0
2025-05-12,14:04:00,23104,23108,23102,23106,208,0
2025-05-12,14:05:00,23107,23115,23104,23113,209,0
2025-05-12,14:06:00,23115,23126,23108,23122,517,0
2025-05-12,14:07:00,23121,23126,23113,23116,163,0
2025-05-12,14:08:00,23115,23116,23103,23113,239,0
2025-05-12,14:09:00,23117,23128,23114,23117,219,0
2025-05-12,14:10:00,23116,23121,23112,23117,159,0
2025-05-12,14:11:00,23115,23122,23113,23120,207,0
2025-05-12,14:12:00,23119,23133,23119,23127,386,0
2025-05-12,14:13:00,23125,23135,23123,23134,204,0
2025-05-12,14:14:00,23134,23137,23129,23136,163,0
2025-05-12,14:15:00,23136,23140,23123,23125,289,0
2025-05-12,14:16:00,23123,23124,23109,23115,258,0
2025-05-12,14:17:00,23113,23119,23103,23109,303,0
2025-05-12,14:18:00,23109,23111,23103,23104,232,0
2025-05-12,14:19:00,23104,23115,23103,23109,126,0
2025-05-12,14:20:00,23109,23110,23097,23101,182,0
2025-05-12,14:21:00,23100,23111,23100,23104,230,0
2025-05-12,14:22:00,23105,23107,23098,23100,142,0
2025-05-12,14:23:00,23102,23102,23094,23102,171,0
2025-05-12,14:24:00,23103,23141,23098,23138,797,0
2025-05-12,14:25:00,23138,23138,23109,23117,331,0
2025-05-12,14:26:00,23118,23119,23105,23112,198,0
2025-05-12,14:27:00,23111,23117,23106,23117,178,0
2025-05-12,14:28:00,23117,23117,23105,23105,128,0
2025-05-12,14:29:00,23107,23110,23104,23107,139,0
2025-05-12,14:30:00,23106,23114,23106,23111,173,0
2025-05-12,14:31:00,23111,23113,23096,23110,242,0
2025-05-12,14:32:00,23111,23116,23083,23083,289,0
2025-05-12,14:33:00,23083,23086,23063,23068,343,0
2025-05-12,14:34:00,23067,23070,23050,23052,224,0
2025-05-12,14:35:00,23053,23065,23053,23062,176,0
2025-05-12,14:36:00,23061,23066,23052,23055,258,0
2025-05-12,14:37:00,23055,23057,23046,23048,240,0
2025-05-12,14:38:00,23048,23050,23042,23045,176,0
2025-05-12,14:39:00,23044,23060,23044,23060,307,0
2025-05-12,14:40:00,23061,23063,23053,23058,153,0
2025-05-12,14:41:00,23056,23061,23046,23047,136,0
2025-05-12,14:42:00,23046,23047,23040,23043,130,0
2025-05-12,14:43:00,23042,23044,23037,23040,146,0
2025-05-12,14:44:00,23039,23044,23035,23044,224,0
2025-05-12,14:45:00,23043,23059,23041,23058,332,0
2025-05-12,14:46:00,23058,23067,23056,23064,223,0
2025-05-12,14:47:00,23064,23067,23060,23067,160,0
2025-05-12,14:48:00,23065,23073,23064,23070,291,0
2025-05-12,14:49:00,23069,23077,23063,23063,221,0
2025-05-12,14:50:00,23065,23071,23062,23065,188,0
2025-05-12,14:51:00,23065,23075,23065,23071,148,0
2025-05-12,14:52:00,23070,23072,23065,23067,178,0
2025-05-12,14:53:00,23067,23074,23065,23073,102,0
2025-05-12,14:54:00,23073,23080,23071,23077,170,0
2025-05-12,14:55:00,23077,23084,23075,23083,186,0
2025-05-12,14:56:00,23082,23092,23080,23092,271,0
2025-05-12,14:57:00,23091,23099,23090,23098,243,0
2025-05-12,14:58:00,23098,23107,23097,23100,395,0
2025-05-12,14:59:00,23100,23102,23092,23094,321,0
2025-05-12,15:00:00,23093,23333,23092,23283,6267,0
2025-05-12,15:01:00,23278,23396,23231,23348,4549,0
2025-05-12,15:02:00,23352,23444,23350,23398,2412,0
2025-05-12,15:03:00,23396,23413,23310,23326,1742,0
2025-05-12,15:04:00,23322,23407,23280,23385,2039,0
2025-05-12,15:05:00,23389,23532,23369,23459,2492,0
2025-05-12,15:06:00,23461,23537,23442,23466,3191,0
2025-05-12,15:07:00,23465,23525,23443,23501,1660,0
2025-05-12,15:08:00,23504,23628,23492,23596,2457,0
2025-05-12,15:09:00,23597,23599,23490,23513,1685,0
2025-05-12,15:10:00,23513,23521,23458,23475,1596,0
2025-05-12,15:11:00,23475,23478,23412,23446,1183,0
2025-05-12,15:12:00,23448,23531,23436,23529,856,0
2025-05-12,15:13:00,23533,23564,23521,23561,749,0
2025-05-12,15:14:00,23562,23594,23543,23577,813,0
2025-05-12,15:15:00,23580,23580,23490,23518,823,0
2025-05-12,15:16:00,23520,23530,23465,23510,713,0
2025-05-12,15:17:00,23505,23514,23433,23443,658,0
2025-05-12,15:18:00,23444,23450,23425,23432,686,0
2025-05-12,15:19:00,23430,23433,23403,23410,640,0
2025-05-12,15:20:00,23407,23485,23406,23478,544,0
2025-05-12,15:21:00,23479,23504,23473,23487,515,0
2025-05-12,15:22:00,23491,23533,23490,23527,509,0
2025-05-12,15:23:00,23527,23532,23488,23507,578,0
2025-05-12,15:24:00,23510,23539,23503,23532,465,0
2025-05-12,15:25:00,23532,23551,23509,23530,655,0
2025-05-12,15:26:00,23528,23549,23518,23545,433,0
2025-05-12,15:27:00,23542,23576,23537,23575,462,0
2025-05-12,15:28:00,23575,23580,23547,23568,547,0
2025-05-12,15:29:00,23567,23585,23556,23573,320,0
2025-05-12,15:30:00,23572,23598,23559,23577,596,0
2025-05-12,15:31:00,23578,23585,23546,23556,482,0
2025-05-12,15:32:00,23557,23562,23523,23539,539,0
2025-05-12,15:33:00,23539,23575,23538,23574,364,0
2025-05-12,15:34:00,23577,23598,23572,23592,338,0
2025-05-12,15:35:00,23590,23600,23564,23569,380,0
2025-05-12,15:36:00,23569,23586,23562,23572,311,0
2025-05-12,15:37:00,23570,23609,23569,23609,538,0
2025-05-12,15:38:00,23608,23617,23575,23575,555,0
2025-05-12,15:39:00,23574,23601,23564,23572,529,0
2025-05-12,15:40:00,23569,23570,23546,23552,443,0
2025-05-12,15:41:00,23556,23561,23531,23534,465,0
2025-05-12,15:42:00,23532,23532,23506,23510,412,0
2025-05-12,15:43:00,23511,23511,23479,23490,436,0
2025-05-12,15:44:00,23488,23495,23462,23495,453,0
2025-05-12,15:45:00,23495,23496,23474,23483,427,0
2025-05-12,15:46:00,23480,23494,23474,23482,313,0
2025-05-12,15:47:00,23483,23485,23438,23439,481,0
2025-05-12,15:48:00,23437,23458,23437,23444,511,0
2025-05-12,15:49:00,23443,23456,23438,23451,344,0
2025-05-12,15:50:00,23453,23453,23429,23440,477,0
2025-05-12,15:51:00,23441,23453,23432,23444,340,0
2025-05-12,15:52:00,23444,23453,23436,23444,317,0
2025-05-12,15:53:00,23443,23447,23430,23447,359,0
2025-05-12,15:54:00,23446,23448,23430,23435,377,0
2025-05-12,15:55:00,23436,23447,23425,23446,482,0
2025-05-12,15:56:00,23445,23457,23441,23457,579,0
2025-05-12,15:57:00,23457,23477,23453,23475,489,0
2025-05-12,15:58:00,23474,23495,23473,23492,359,0
2025-05-12,15:59:00,23492,23503,23487,23502,334,0
2025-05-12,16:00:00,23501,23513,23472,23472,667,0
2025-05-12,16:01:00,23471,23473,23451,23453,306,0
2025-05-12,16:02:00,23455,23471,23451,23469,240,0
2025-05-12,16:03:00,23466,23483,23459,23475,152,0
2025-05-12,16:04:00,23479,23480,23466,23471,156,0
2025-05-12,16:05:00,23470,23470,23458,23468,155,0
2025-05-12,16:06:00,23468,23468,23457,23467,56,0
2025-05-12,16:07:00,23469,23484,23464,23479,186,0
2025-05-12,16:08:00,23481,23486,23461,23462,423,0
2025-05-12,16:09:00,23461,23478,23457,23473,323,0
2025-05-12,16:10:00,23473,23473,23447,23450,184,0
2025-05-12,16:11:00,23448,23448,23422,23426,201,0
2025-05-12,16:12:00,23424,23432,23414,23417,227,0
2025-05-12,16:13:00,23416,23426,23411,23424,147,0
2025-05-12,16:14:00,23427,23429,23381,23402,331,0
2025-05-12,16:15:00,23404,23412,23393,23412,158,0
2025-05-12,16:16:00,23411,23422,23409,23418,136,0
2025-05-12,16:17:00,23418,23425,23416,23420,110,0
2025-05-12,16:18:00,23420,23421,23394,23395,259,0
2025-05-12,16:19:00,23395,23398,23389,23393,113,0
2025-05-12,16:20:00,23393,23403,23386,23398,140,0
2025-05-12,16:21:00,23398,23403,23395,23400,186,0
2025-05-12,16:22:00,23398,23398,23384,23385,107,0
2025-05-12,16:23:00,23386,23386,23378,23380,124,0
2025-05-12,16:24:00,23379,23380,23372,23380,214,0
2025-05-12,16:25:00,23379,23384,23370,23377,211,0
2025-05-12,16:26:00,23380,23395,23377,23395,160,0
2025-05-12,16:27:00,23391,23399,23381,23390,189,0
2025-05-12,16:28:00,23391,23399,23387,23387,172,0
2025-05-12,16:29:00,23390,23410,23382,23400,321,0
2025-05-12,17:15:00,23419,23462,23400,23454,313,0
2025-05-12,17:16:00,23455,23460,23442,23451,55,0
2025-05-12,17:17:00,23451,23466,23451,23466,80,0
2025-05-12,17:18:00,23466,23475,23465,23468,102,0
2025-05-12,17:19:00,23469,23472,23464,23468,65,0
2025-05-12,17:20:00,23469,23474,23460,23463,60,0
2025-05-12,17:21:00,23461,23463,23453,23456,39,0
2025-05-12,17:22:00,23457,23468,23451,23468,63,0
2025-05-12,17:23:00,23468,23472,23459,23471,73,0
2025-05-12,17:24:00,23473,23479,23469,23478,69,0
2025-05-12,17:25:00,23476,23480,23474,23474,64,0
2025-05-12,17:26:00,23474,23483,23474,23477,51,0
2025-05-12,17:27:00,23479,23485,23479,23485,48,0
2025-05-12,17:28:00,23485,23498,23482,23496,73,0
2025-05-12,17:29:00,23496,23505,23494,23498,94,0
2025-05-12,17:30:00,23500,23504,23493,23493,53,0
2025-05-12,17:31:00,23491,23496,23491,23493,37,0
2025-05-12,17:32:00,23493,23493,23473,23479,60,0
2025-05-12,17:33:00,23473,23479,23468,23479,25,0
2025-05-12,17:34:00,23471,23471,23463,23468,77,0
2025-05-12,17:35:00,23472,23474,23470,23473,32,0
2025-05-12,17:36:00,23471,23476,23462,23465,42,0
2025-05-12,17:37:00,23466,23477,23466,23476,34,0
2025-05-12,17:38:00,23475,23485,23473,23479,31,0
2025-05-12,17:39:00,23471,23471,23466,23469,23,0
2025-05-12,17:40:00,23470,23470,23467,23470,8,0
2025-05-12,17:41:00,23468,23468,23463,23464,23,0
2025-05-12,17:42:00,23462,23468,23462,23468,18,0
2025-05-12,17:43:00,23468,23469,23463,23464,15,0
2025-05-12,17:44:00,23463,23463,23458,23460,10,0
2025-05-12,17:45:00,23459,23467,23453,23459,68,0
2025-05-12,17:46:00,23459,23459,23453,23457,18,0
2025-05-12,17:47:00,23457,23457,23448,23450,31,0
2025-05-12,17:48:00,23449,23464,23448,23459,43,0
2025-05-12,17:49:00,23460,23466,23460,23466,24,0
2025-05-12,17:50:00,23468,23471,23452,23454,16,0
2025-05-12,17:51:00,23446,23447,23446,23447,4,0
2025-05-12,17:52:00,23447,23457,23447,23452,23,0
2025-05-12,17:53:00,23453,23455,23449,23455,19,0
2025-05-12,17:54:00,23451,23451,23440,23440,14,0
2025-05-12,17:55:00,23439,23441,23428,23432,45,0
2025-05-12,17:56:00,23431,23439,23430,23436,15,0
2025-05-12,17:57:00,23436,23439,23429,23430,16,0
2025-05-12,17:58:00,23428,23428,23418,23420,27,0
2025-05-12,17:59:00,23422,23425,23417,23417,18,0
2025-05-12,18:00:00,23416,23419,23410,23411,22,0
2025-05-12,18:01:00,23412,23418,23408,23418,13,0
2025-05-12,18:02:00,23417,23417,23410,23410,26,0
2025-05-12,18:03:00,23419,23422,23408,23408,30,0
2025-05-12,18:04:00,23409,23410,23402,23408,28,0
2025-05-12,18:05:00,23408,23414,23404,23404,18,0
2025-05-12,18:06:00,23407,23411,23405,23408,18,0
2025-05-12,18:07:00,23411,23422,23411,23419,43,0
2025-05-12,18:08:00,23418,23421,23408,23408,36,0
2025-05-12,18:09:00,23409,23409,23404,23404,13,0
2025-05-12,18:10:00,23406,23408,23404,23406,15,0
2025-05-12,18:11:00,23406,23407,23401,23405,32,0
2025-05-12,18:12:00,23405,23405,23393,23395,27,0
2025-05-12,18:13:00,23397,23397,23394,23396,10,0
2025-05-12,18:14:00,23394,23395,23385,23386,24,0
2025-05-12,18:15:00,23384,23384,23380,23380,11,0
2025-05-12,18:16:00,23382,23387,23381,23387,11,0
2025-05-12,18:17:00,23387,23387,23381,23381,24,0
2025-05-12,18:18:00,23380,23381,23376,23379,35,0
2025-05-12,18:19:00,23377,23380,23376,23380,11,0
2025-05-12,18:20:00,23379,23380,23376,23378,17,0
2025-05-12,18:21:00,23378,23378,23368,23371,40,0
2025-05-12,18:22:00,23370,23371,23363,23363,21,0
2025-05-12,18:23:00,23364,23370,23360,23365,45,0
2025-05-12,18:24:00,23365,23365,23356,23360,16,0
2025-05-12,18:25:00,23360,23369,23359,23369,18,0
2025-05-12,18:26:00,23370,23373,23364,23369,13,0
2025-05-12,18:27:00,23369,23373,23368,23373,6,0
2025-05-12,18:28:00,23374,23380,23374,23380,11,0
2025-05-12,18:29:00,23382,23390,23378,23388,29,0
2025-05-12,18:30:00,23386,23386,23381,23385,31,0
2025-05-12,18:31:00,23384,23384,23380,23383,19,0
2025-05-12,18:32:00,23382,23382,23374,23375,17,0
2025-05-12,18:33:00,23373,23383,23372,23383,21,0
2025-05-12,18:34:00,23383,23400,23383,23400,79,0
2025-05-12,18:35:00,23398,23398,23391,23394,26,0
2025-05-12,18:36:00,23395,23413,23395,23408,88,0
2025-05-12,18:37:00,23407,23407,23397,23397,24,0
2025-05-12,18:38:00,23399,23400,23391,23392,21,0
2025-05-12,18:39:00,23390,23390,23378,23378,21,0
2025-05-12,18:40:00,23377,23378,23375,23377,15,0
2025-05-12,18:41:00,23378,23390,23378,23390,25,0
2025-05-12,18:42:00,23392,23392,23386,23387,18,0
2025-05-12,18:43:00,23386,23386,23360,23362,126,0
2025-05-12,18:44:00,23365,23377,23365,23375,51,0
2025-05-12,18:45:00,23374,23375,23362,23362,33,0
2025-05-12,18:46:00,23363,23374,23362,23374,36,0
2025-05-12,18:47:00,23374,23378,23374,23374,24,0
2025-05-12,18:48:00,23375,23383,23374,23375,31,0
2025-05-12,18:49:00,23375,23375,23367,23368,24,0
2025-05-12,18:50:00,23369,23371,23367,23370,20,0
2025-05-12,18:51:00,23374,23374,23367,23373,19,0
2025-05-12,18:52:00,23373,23376,23358,23358,34,0
2025-05-12,18:53:00,23357,23370,23355,23370,21,0
2025-05-12,18:54:00,23371,23383,23370,23383,17,0
2025-05-12,18:55:00,23385,23386,23383,23384,7,0
2025-05-12,18:56:00,23384,23388,23384,23387,10,0
2025-05-12,18:57:00,23385,23388,23385,23387,10,0
2025-05-12,18:58:00,23386,23393,23385,23393,21,0
2025-05-12,18:59:00,23390,23392,23386,23386,16,0
2025-05-12,19:00:00,23380,23389,23370,23387,19,0
2025-05-12,19:01:00,23388,23405,23388,23404,25,0
2025-05-12,19:02:00,23408,23417,23406,23413,30,0
2025-05-12,19:03:00,23414,23416,23404,23410,20,0
2025-05-12,19:04:00,23407,23409,23400,23400,5,0
2025-05-12,19:05:00,23395,23399,23392,23395,28,0
2025-05-12,19:06:00,23395,23404,23395,23404,8,0
2025-05-12,19:07:00,23402,23409,23400,23400,14,0
2025-05-12,19:08:00,23402,23402,23399,23399,6,0
2025-05-12,19:09:00,23398,23401,23398,23401,5,0
2025-05-12,19:10:00,23402,23402,23396,23398,5,0
2025-05-12,19:11:00,23399,23416,23399,23415,20,0
2025-05-12,19:12:00,23417,23430,23417,23427,16,0
2025-05-12,19:13:00,23426,23427,23416,23425,30,0
2025-05-12,19:14:00,23423,23427,23420,23427,15,0
2025-05-12,19:15:00,23424,23424,23408,23412,18,0
2025-05-12,19:16:00,23413,23413,23402,23407,13,0
2025-05-12,19:17:00,23407,23407,23398,23406,17,0
2025-05-12,19:18:00,23403,23415,23403,23415,12,0
2025-05-12,19:19:00,23418,23418,23409,23409,15,0
2025-05-12,19:20:00,23406,23406,23403,23403,2,0
2025-05-12,19:21:00,23393,23393,23387,23387,10,0
2025-05-12,19:22:00,23385,23395,23385,23395,8,0
2025-05-12,19:23:00,23391,23397,23391,23397,5,0
2025-05-12,19:24:00,23397,23411,23397,23411,15,0
2025-05-12,19:25:00,23408,23415,23406,23410,18,0
2025-05-12,19:26:00,23405,23410,23405,23409,7,0
2025-05-12,19:27:00,23411,23412,23401,23404,7,0
2025-05-12,19:28:00,23402,23402,23398,23402,14,0
2025-05-12,19:29:00,23401,23404,23397,23402,9,0
2025-05-12,19:30:00,23401,23403,23399,23400,12,0
2025-05-12,19:31:00,23393,23393,23378,23378,38,0
2025-05-12,19:32:00,23383,23385,23378,23381,18,0
2025-05-12,19:33:00,23383,23383,23379,23379,8,0
2025-05-12,19:34:00,23389,23391,23389,23389,27,0
2025-05-12,19:35:00,23392,23394,23388,23390,20,0
2025-05-12,19:36:00,23391,23400,23389,23398,22,0
2025-05-12,19:37:00,23397,23397,23391,23393,13,0
2025-05-12,19:38:00,23393,23393,23393,23393,1,0
2025-05-12,19:39:00,23394,23396,23394,23396,2,0
2025-05-12,19:40:00,23397,23397,23392,23392,11,0
2025-05-12,19:41:00,23395,23398,23392,23397,15,0
2025-05-12,19:42:00,23400,23400,23397,23397,5,0
2025-05-12,19:43:00,23394,23394,23390,23391,6,0
2025-05-12,19:44:00,23394,23394,23385,23387,21,0
2025-05-12,19:45:00,23386,23386,23381,23381,7,0
2025-05-12,19:46:00,23382,23382,23373,23380,25,0
2025-05-12,19:47:00,23380,23381,23376,23379,31,0
2025-05-12,19:48:00,23378,23378,23360,23369,63,0
2025-05-12,19:49:00,23369,23379,23369,23370,42,0
2025-05-12,19:50:00,23380,23381,23375,23377,30,0
2025-05-12,19:51:00,23383,23384,23382,23382,3,0
2025-05-12,19:52:00,23384,23384,23375,23375,9,0
2025-05-12,19:53:00,23372,23377,23363,23367,24,0
2025-05-12,19:54:00,23368,23369,23365,23366,8,0
2025-05-12,19:55:00,23370,23377,23370,23376,8,0
2025-05-12,19:56:00,23377,23379,23375,23376,5,0
2025-05-12,19:57:00,23376,23376,23372,23374,8,0
2025-05-12,19:58:00,23372,23372,23369,23369,6,0
2025-05-12,19:59:00,23367,23369,23366,23366,12,0
2025-05-12,20:00:00,23374,23376,23372,23375,11,0
2025-05-12,20:01:00,23374,23379,23372,23379,8,0
2025-05-12,20:02:00,23381,23382,23375,23375,9,0
2025-05-12,20:03:00,23371,23371,23358,23358,20,0
2025-05-12,20:04:00,23359,23364,23355,23361,12,0
2025-05-12,20:05:00,23356,23356,23352,23356,14,0
2025-05-12,20:06:00,23357,23361,23357,23360,15,0
2025-05-12,20:07:00,23360,23365,23358,23360,16,0
2025-05-12,20:08:00,23360,23360,23356,23356,15,0
2025-05-12,20:09:00,23353,23361,23353,23361,6,0
2025-05-12,20:10:00,23359,23359,23357,23359,7,0
2025-05-12,20:11:00,23361,23363,23361,23363,5,0
2025-05-12,20:12:00,23364,23364,23364,23364,1,0
2025-05-12,20:13:00,23367,23373,23367,23373,9,0
2025-05-12,20:14:00,23379,23383,23379,23382,12,0
2025-05-12,20:15:00,23381,23381,23374,23375,4,0
2025-05-12,20:16:00,23375,23375,23371,23371,8,0
2025-05-12,20:17:00,23369,23371,23369,23371,7,0
2025-05-12,20:18:00,23372,23378,23372,23378,15,0
2025-05-12,20:19:00,23380,23391,23379,23386,27,0
2025-05-12,20:20:00,23385,23387,23381,23382,12,0
2025-05-12,20:21:00,23380,23383,23380,23381,14,0
2025-05-12,20:22:00,23381,23383,23371,23373,12,0
2025-05-12,20:23:00,23373,23373,23370,23370,6,0
2025-05-12,20:24:00,23372,23375,23372,23375,5,0
2025-05-12,20:25:00,23376,23382,23376,23381,11,0
2025-05-12,20:26:00,23385,23385,23385,23385,2,0
2025-05-12,20:27:00,23384,23387,23384,23385,11,0
2025-05-12,20:28:00,23384,23384,23378,23384,12,0
2025-05-12,20:29:00,23385,23391,23385,23390,18,0
2025-05-12,20:30:00,23388,23391,23385,23385,19,0
2025-05-12,20:31:00,23384,23388,23384,23388,6,0
2025-05-12,20:32:00,23392,23397,23392,23396,30,0
2025-05-12,20:33:00,23395,23401,23393,23398,37,0
2025-05-12,20:34:00,23396,23397,23393,23394,15,0
2025-05-12,20:35:00,23394,23399,23394,23395,23,0
2025-05-12,20:36:00,23393,23393,23389,23390,24,0
2025-05-12,20:37:00,23393,23405,23393,23405,9,0
2025-05-12,20:38:00,23407,23408,23405,23407,7,0
2025-05-12,20:39:00,23402,23405,23398,23402,10,0
2025-05-12,20:40:00,23400,23404,23400,23404,6,0
2025-05-12,20:41:00,23402,23403,23401,23403,10,0
2025-05-12,20:42:00,23402,23411,23402,23407,25,0
2025-05-12,20:43:00,23409,23418,23409,23413,28,0
2025-05-12,20:44:00,23417,23418,23416,23418,7,0
2025-05-12,20:45:00,23417,23420,23415,23416,15,0
2025-05-12,20:46:00,23416,23417,23414,23415,9,0
2025-05-12,20:47:00,23410,23418,23410,23417,6,0
2025-05-12,20:48:00,23418,23418,23412,23415,7,0
2025-05-12,20:49:00,23417,23417,23408,23414,21,0
2025-05-12,20:50:00,23412,23418,23411,23417,14,0
2025-05-12,20:51:00,23417,23418,23415,23418,10,0
2025-05-12,20:52:00,23411,23411,23408,23408,4,0
2025-05-12,20:53:00,23408,23412,23407,23409,21,0
2025-05-12,20:54:00,23407,23407,23401,23403,18,0
2025-05-12,20:55:00,23400,23403,23397,23403,19,0
2025-05-12,20:56:00,23404,23407,23404,23407,2,0
2025-05-12,20:57:00,23404,23407,23404,23404,10,0
2025-05-12,20:58:00,23402,23407,23401,23407,21,0
2025-05-12,20:59:00,23409,23409,23403,23403,15,0
2025-05-12,21:00:00,23406,23420,23406,23420,26,0
2025-05-12,21:01:00,23417,23417,23412,23415,17,0
2025-05-12,21:02:00,23417,23421,23415,23419,15,0
2025-05-12,21:03:00,23418,23418,23415,23417,8,0
2025-05-12,21:04:00,23421,23435,23421,23435,39,0
2025-05-12,21:05:00,23430,23452,23430,23445,110,0
2025-05-12,21:06:00,23442,23442,23436,23439,12,0
2025-05-12,21:07:00,23441,23444,23431,23431,18,0
2025-05-12,21:08:00,23433,23435,23429,23430,11,0
2025-05-12,21:09:00,23426,23430,23426,23429,7,0
2025-05-12,21:10:00,23430,23438,23430,23438,12,0
2025-05-12,21:11:00,23440,23442,23436,23442,17,0
2025-05-12,21:12:00,23442,23446,23437,23437,18,0
2025-05-12,21:13:00,23436,23441,23435,23440,8,0
2025-05-12,21:14:00,23442,23453,23440,23453,36,0
2025-05-12,21:15:00,23452,23453,23449,23449,13,0
2025-05-12,21:16:00,23446,23446,23436,23443,17,0
2025-05-12,21:17:00,23444,23450,23444,23450,20,0
2025-05-12,21:18:00,23450,23454,23449,23453,15,0
2025-05-12,21:19:00,23451,23456,23445,23449,45,0
2025-05-12,21:20:00,23449,23456,23449,23456,20,0
2025-05-12,21:21:00,23455,23455,23444,23444,29,0
2025-05-12,21:22:00,23439,23444,23435,23435,12,0
2025-05-12,21:23:00,23438,23443,23435,23441,8,0
2025-05-12,21:24:00,23445,23453,23443,23453,9,0
2025-05-12,21:25:00,23449,23462,23447,23462,26,0
2025-05-12,21:26:00,23455,23455,23449,23454,18,0
2025-05-12,21:27:00,23461,23474,23459,23471,61,0
2025-05-12,21:28:00,23470,23478,23467,23477,47,0
2025-05-12,21:29:00,23478,23498,23475,23488,159,0
2025-05-12,21:30:00,23484,23497,23476,23487,218,0
2025-05-12,21:31:00,23487,23490,23447,23447,274,0
2025-05-12,21:32:00,23445,23457,23419,23457,175,0
2025-05-12,21:33:00,23462,23463,23441,23446,115,0
2025-05-12,21:34:00,23451,23451,23431,23442,125,0
2025-05-12,21:35:00,23447,23453,23418,23422,146,0
2025-05-12,21:36:00,23419,23424,23399,23411,110,0
2025-05-12,21:37:00,23412,23416,23388,23392,86,0
2025-05-12,21:38:00,23394,23399,23379,23379,65,0
2025-05-12,21:39:00,23377,23381,23361,23367,152,0
2025-05-12,21:40:00,23369,23388,23367,23379,153,0
2025-05-12,21:41:00,23379,23385,23355,23363,87,0
2025-05-12,21:42:00,23354,23356,23336,23342,191,0
2025-05-12,21:43:00,23341,23343,23328,23332,111,0
2025-05-12,21:44:00,23336,23347,23335,23341,52,0
2025-05-12,21:45:00,23339,23350,23333,23342,73,0
2025-05-12,21:46:00,23343,23343,23313,23314,84,0
2025-05-12,21:47:00,23316,23323,23310,23319,82,0
2025-05-12,21:48:00,23321,23334,23313,23328,72,0
2025-05-12,21:49:00,23329,23339,23323,23326,50,0
2025-05-12,21:50:00,23328,23334,23315,23325,63,0
2025-05-12,21:51:00,23327,23343,23326,23340,49,0
2025-05-12,21:52:00,23344,23358,23339,23355,99,0
2025-05-12,21:53:00,23353,23357,23347,23347,64,0
2025-05-12,21:54:00,23349,23379,23348,23360,170,0
2025-05-12,21:55:00,23360,23360,23335,23344,118,0
2025-05-12,21:56:00,23341,23341,23324,23324,65,0
2025-05-12,21:57:00,23323,23325,23310,23324,66,0
2025-05-12,21:58:00,23321,23335,23317,23321,57,0
2025-05-12,21:59:00,23319,23324,23313,23324,37,0
2025-05-12,22:00:00,23326,23326,23311,23315,60,0
2025-05-12,22:01:00,23314,23333,23308,23328,84,0
2025-05-12,22:02:00,23333,23346,23329,23345,54,0
2025-05-12,22:03:00,23346,23354,23337,23352,56,0
2025-05-12,22:04:00,23354,23360,23348,23353,25,0
2025-05-12,22:05:00,23353,23370,23353,23370,33,0
2025-05-12,22:06:00,23370,23370,23353,23366,50,0
2025-05-12,22:07:00,23365,23373,23365,23365,29,0
2025-05-12,22:08:00,23365,23373,23363,23370,38,0
2025-05-12,22:09:00,23369,23369,23351,23357,77,0
2025-05-12,22:10:00,23358,23363,23351,23354,27,0
2025-05-12,22:11:00,23354,23366,23353,23360,56,0
2025-05-12,22:12:00,23362,23375,23358,23370,42,0
2025-05-12,22:13:00,23373,23374,23366,23370,29,0
2025-05-12,22:14:00,23369,23370,23359,23361,36,0
2025-05-12,22:15:00,23363,23383,23358,23383,51,0
2025-05-12,22:16:00,23384,23388,23377,23377,37,0
2025-05-12,22:17:00,23377,23386,23375,23386,22,0
2025-05-12,22:18:00,23387,23395,23384,23393,54,0
2025-05-12,22:19:00,23390,23398,23388,23389,33,0
2025-05-12,22:20:00,23392,23394,23381,23382,45,0
2025-05-12,22:21:00,23375,23375,23358,23364,60,0
2025-05-12,22:22:00,23361,23374,23360,23365,26,0
2025-05-12,22:23:00,23368,23379,23365,23376,36,0
2025-05-12,22:24:00,23378,23386,23372,23372,125,0
2025-05-12,22:25:00,23365,23365,23355,23358,43,0
2025-05-12,22:26:00,23360,23360,23338,23343,29,0
2025-05-12,22:27:00,23345,23352,23342,23351,32,0
2025-05-12,22:28:00,23346,23346,23336,23344,29,0
2025-05-12,22:29:00,23344,23344,23334,23340,40,0
2025-05-12,22:30:00,23340,23340,23320,23327,60,0
2025-05-12,22:31:00,23332,23339,23313,23324,97,0
2025-05-12,22:32:00,23332,23335,23325,23327,31,0
2025-05-12,22:33:00,23329,23332,23317,23330,43,0
2025-05-12,22:34:00,23330,23330,23320,23321,15,0
2025-05-12,22:35:00,23321,23327,23315,23315,15,0
2025-05-12,22:36:00,23320,23322,23305,23307,69,0
2025-05-12,22:37:00,23305,23307,23280,23287,266,0
2025-05-12,22:38:00,23290,23321,23290,23319,49,0
2025-05-12,22:39:00,23321,23346,23319,23342,80,0
